Indice,Altura,Peso,Sexo,Idade
8686,64.96602,153.3582,M,35
8687,65.81803,134.5665,F,25
8688,67.24089,139.6425,M,22
8689,67.58215,167.8472,M,18
8690,66.07605,148.6792,M,22
8691,66.17354,146.4957,F,18
8692,67.37433,152.6451,F,22
8693,66.333,160.5197,F,25
8694,65.20943,144.822,M,21
8695,66.74548,149.0356,M,21
8696,66.27955,159.9048,M,21
8697,69.20104,161.1869,F,20
8698,69.44946,159.9365,F,25
8699,71.44878,148.0729,M,27
8700,66.5493,148.6944,M,20
8701,68.26107,164.3142,M,18
8702,64.2151,142.669,F,22
8703,66.1292,147.6929,M,20
8704,67.45313,167.5633,M,20
8705,69.03835,154.0695,F,22
8706,67.83868,153.4326,M,23
8707,66.65826,152.7493,M,21
8708,67.5949,150.1471,F,18
8709,68.25073,154.6231,M,21
8710,66.23707,148.107,M,23
8711,67.50397,159.7172,F,27
8712,69.33609,154.7058,F,19
8713,69.08434,159.4029,M,21
8714,70.17018,174.9934,M,22
8715,66.60912,122.7252,F,20
8716,68.95279,151.9545,M,20
8717,68.42739,154.4261,F,30
8718,68.56408,158.3899,F,18
8719,66.23513,146.0875,F,20
8720,65.77416,156.6481,F,25
8721,68.0883,150.0857,F,28
8722,71.08347,158.6731,M,22
8723,67.67131,137.6293,F,21
8724,66.512,145.0448,F,22
8725,66.4156,135.1075,F,21
8726,69.85682,167.8379,M,22
8727,67.82915,132.6612,M,21
8728,70.2248,170.2602,M,20
8729,66.72234,159.3089,F,23
8730,69.21155,190.5154,M,18
8731,67.68464,145.648,F,23
8732,66.61356,136.4056,F,20
8733,69.32446,160.0608,M,24
8734,69.26616,161.7488,F,18
8735,67.39204,140.7865,F,23
8736,67.73576,120.69252,F,22
8737,67.65224,158.3237,M,27
8738,66.40117,155.4038,M,18
8739,68.69251,154.2204,F,27
8740,68.33367,140.8867,M,20
8741,68.55523,150.001,M,18
8742,67.77817,166.7933,M,21
8743,62.26498,132.7998,M,22
8744,68.01966,142.0977,M,22
8745,66.72282,146.5099,M,22
8746,65.35322,134.3676,M,23
8747,70.37547,151.5166,F,23
8748,68.53269,157.8683,F,20
8749,67.46764,163.7897,F,23
8750,70.69125,160.1531,M,20
8751,68.02947,140.5031,F,23
8752,66.82439,154.7853,F,18
8753,69.94629,164.1555,M,21
8754,68.46611,139.5631,F,20
8755,67.68762,149.5244,M,22
8756,68.59389,152.1626,F,24
8757,66.87841,158.9794,F,25
8758,68.51831,161.0343,M,31
8759,66.38557,163.4164,F,18
8760,66.46453,153.7764,M,22
8761,66.65738,132.8123,F,22
8762,68.75961,169.8603,F,23
8763,69.56909,160.6555,M,27
8764,70.86714,148.29,F,28
8765,67.5644,145.2353,M,18
8766,69.67882,167.8471,M,21
8767,67.38204,168.0513,M,19
8768,66.54503,142.0572,F,23
8769,68.64237,149.7925,F,23
8770,66.46884,159.3495,F,22
8771,68.02039,173.1315,M,20
8772,66.43732,161.9053,M,23
8773,70.85706,144.5048,F,25
8774,65.04067,130.0586,M,28
8775,68.27584,177.0544,F,24
8776,71.84641,153.1534,F,21
8777,65.45623,149.3015,M,20
8778,67.86326,177.2496,M,18
8779,66.19577,147.5913,F,23
8780,65.14868,139.2061,F,22
8781,69.4337,152.1227,F,21
8782,69.78806,161.4571,F,24
8783,64.20657,140.5306,F,21
8784,68.80248,157.2886,M,23
8785,66.80032,144.3959,F,21
8786,69.56373,155.6934,F,21
8787,65.07433,140.1066,F,21
8788,67.08322,149.8833,M,23
8789,69.11661,140.5912,F,21
8790,70.81774,152.6186,M,23
8791,67.52547,169.942,F,20
8792,71.77797,157.2536,F,18
8793,68.36506,153.5057,M,24
8794,67.41475,154.0501,M,21
8795,69.07483,164.8943,M,24
8796,66.96461,146.4686,M,27
8797,68.6794,169.5761,M,24
8798,66.23461,154.9108,M,21
8799,68.2984,142.2298,F,30
8800,67.93137,144.9491,F,24
8801,69.63121,174.0311,M,18
8802,67.79735,148.0543,M,22
8803,66.33405,149.1164,M,20
8804,67.33179,161.4062,M,22
8805,65.08493,142.2692,M,21
8806,65.88747,133.2653,F,27
8807,69.59613,146.4031,F,20
8808,69.47052,157.0493,F,24
8809,65.57212,148.1755,F,20
8810,69.39296,160.8823,M,18
8811,63.44297,137.0227,F,23
8812,66.24745,126.4017,F,23
8813,68.04693,161.4211,M,25
8814,65.88645,150.3225,F,21
8815,68.2033,138.3731,F,22
8816,66.91104,153.7185,M,27
8817,71.87173,175.5166,M,25
8818,70.5545,171.0446,F,27
8819,67.5239,145.1611,F,18
8820,70.63103,166.4074,F,21
8821,72.05853,168.2604,F,23
8822,68.86312,166.0769,M,22
8823,62.681,141.8849,M,22
8824,70.73217,166.8221,M,20
8825,69.06112,136.3201,F,24
8826,64.18564,131.9657,F,22
8827,68.60227,151.3864,F,25
8828,67.1752,146.6323,M,23
8829,67.62648,131.0709,F,23
8830,65.69589,146.584,F,21
8831,70.64693,153.7031,M,18
8832,65.08294,145.7997,F,24
8833,69.02602,137.9798,F,21
8834,66.88127,153.5237,M,23
8835,68.85217,178.6654,M,20
8836,67.18769,151.0774,F,23
8837,68.26431,144.9686,F,20
8838,69.72712,159.3234,M,18
8839,67.3143,167.0555,M,20
8840,66.96462,143.5018,F,21
8841,66.81603,151.7988,M,23
8842,70.19523,155.0314,F,21
8843,70.11142,157.7103,M,25
8844,70.00068,161.8778,F,30
8845,68.05308,132.4904,F,22
8846,67.29902,149.0772,M,21
8847,69.2678,143.4482,F,20
8848,67.87706,164.241,F,22
8849,67.26462,145.7358,M,21
8850,64.98716,133.455,M,22
8851,69.2076,164.3406,F,25
8852,68.42502,152.9351,M,20
8853,68.66966,145.0344,M,22
8854,66.70638,137.3964,F,21
8855,69.56211,158.3598,F,23
8856,69.77773,160.0628,M,18
8857,68.03809,160.5808,F,22
8858,69.20595,160.5593,F,20
8859,68.82789,153.9211,M,20
8860,70.97371,158.876,F,25
8861,63.52038,151.0675,M,20
8862,67.38058,173.6624,F,24
8863,67.43065,151.1817,F,19
8864,69.14398,156.746,F,22
8865,67.54356,170.7998,M,22
8866,65.4282,150.1332,M,20
8867,71.83894,149.1373,F,23
8868,68.09483,146.1459,F,27
8869,66.30375,141.5779,F,22
8870,74.2727,165.6075,F,20
8871,69.09575,160.7994,M,20
8872,68.89543,140.2549,F,20
8873,68.0129,135.383,F,28
8874,69.33135,147.265,M,30
8875,67.81752,143.4814,M,18
8876,67.28621,154.0471,F,21
8877,68.82025,155.4965,M,20
8878,71.41635,167.9453,F,20
8879,69.44838,158.6677,F,21
8880,68.39681,159.8,M,23
8881,68.40828,146.6533,M,24
8882,67.27286,162.6938,F,23
8883,68.74193,145.4149,M,25
8884,71.81975,158.4423,F,27
8885,67.40581,168.8323,M,21
8886,67.17762,127.79868,M,24
8887,66.96424,147.3082,F,18
8888,70.40403,151.5188,F,20
8889,67.34629,128.1262,F,18
8890,66.93941,149.5434,F,22
8891,66.07076,143.2083,F,21
8892,68.21876,142.6627,F,20
8893,67.25979,152.1016,F,20
8894,65.84174,114.65427,M,21
8895,68.57961,154.5437,M,20
8896,66.60384,167.5228,M,20
8897,68.90652,132.9553,F,20
8898,66.57,154.6679,M,21
8899,68.6177,163.9023,M,23
8900,66.66847,136.3011,F,25
8901,66.84969,140.7119,M,27
8902,70.51144,169.3986,M,25
8903,67.48203,139.1658,F,22
8904,64.22799,137.5435,F,22
8905,72.16204,157.364,M,24
8906,67.34629,168.3909,M,30
8907,66.41985,134.5518,M,32
8908,69.14406,154.9947,M,22
8909,67.58186,144.5086,F,21
8910,65.40144,140.6617,M,22
8911,67.50863,153.3907,M,20
8912,71.20184,167.0564,F,27
8913,67.96217,146.9087,F,21
8914,65.78148,128.2608,F,23
8915,72.23026,161.1654,F,23
8916,65.60161,161.0329,M,20
8917,67.64082,136.959,F,21
8918,68.4387,149.4257,F,22
8919,67.21175,125.1428,F,22
8920,68.64599,149.958,F,33
8921,69.90153,162.2858,M,31
8922,71.35483,146.0317,F,22
8923,67.15994,137.5141,M,21
8924,66.96514,171.3322,M,21
8925,67.27594,152.5242,F,22
8926,66.98924,178.9412,M,25
8927,67.02678,168.8001,M,19
8928,67.31835,147.3043,F,21
8929,66.98566,148.5601,F,23
8930,67.52209,142.4086,F,18
8931,69.95254,154.6725,M,20
8932,70.23972,158.3539,F,23
8933,66.09049,150.4476,M,22
8934,69.82714,153.1728,F,21
8935,65.77951,150.8532,M,21
8936,68.84977,154.8993,F,20
8937,69.95499,152.393,M,24
8938,67.67129,157.9689,M,20
8939,68.49315,157.7462,F,32
8940,64.33997,126.9673,F,18
8941,68.09428,157.0414,F,21
8942,68.36516,172.5695,M,23
8943,64.97357,129.658,M,20
8944,69.06374,142.0872,M,18
8945,67.91969,138.4633,F,25
8946,64.13507,142.9747,F,21
8947,65.2831,120.9758,F,20
8948,68.46228,156.3636,F,23
8949,70.06942,154.9496,M,24
8950,70.55491,173.9005,M,20
8951,67.9113,149.2498,F,23
8952,67.86156,163.1609,M,22
8953,69.5455,154.7822,F,27
8954,68.33742,163.7181,M,22
8955,68.04107,155.0593,M,20
8956,70.74732,162.9513,F,22
8957,67.5773,148.89,F,21
8958,66.95677,148.1369,F,23
8959,70.00156,151.2443,M,20
8960,67.35973,162.1066,M,22
8961,71.83145,167.3274,F,21
8962,67.42646,145.5384,F,22
8963,68.7086,149.8124,M,24
8964,70.85949,175.108,M,21
8965,63.92701,140.6072,M,18
8966,65.98938,154.8931,F,18
8967,67.47683,131.0442,M,21
8968,68.5874,160.0072,F,31
8969,68.53298,160.4934,M,21
8970,67.29908,147.8934,F,18
8971,67.96774,164.9421,F,22
8972,70.35575,154.7667,M,21
8973,67.12827,147.9144,M,22
8974,66.40799,143.7034,F,24
8975,69.20236,158.4855,F,24
8976,67.16775,139.8025,F,20
8977,66.72626,136.7896,M,23
8978,65.62946,130.3169,F,24
8979,65.20195,153.6473,F,25
8980,69.639,151.439,M,20
8981,65.19641,138.6387,F,25
8982,69.38252,165.046,M,22
8983,65.91382,140.1494,F,19
8984,68.20677,160.6481,M,27
8985,66.92797,153.8027,F,30
8986,64.55087,152.713,M,20
8987,67.27426,132.4746,F,23
8988,64.54403,144.2533,F,23
8989,67.98945,139.6677,F,22
8990,66.31944,135.9529,F,23
8991,67.75509,164.8623,M,38
8992,69.65054,171.3738,M,30
8993,68.3286,162.5798,F,30
8994,68.27063,140.3067,F,22
8995,66.74881,130.2779,F,23
8996,69.13726,161.1476,F,18
8997,66.10658,152.7494,M,18
8998,68.33558,148.1961,F,18
8999,65.06581,123.8532,F,22
9000,68.14213,170.2153,F,21
9001,66.91696,143.9873,F,22
9002,70.7374,171.7208,M,23
9003,67.89491,142.7985,M,18
9004,70.09062,162.5848,F,19
9005,67.93624,168.0401,M,21
9006,66.62364,142.8278,F,25
9007,69.79599,160.627,F,23
9008,71.00376,155.4762,F,20
9009,69.8415,159.2201,F,22
9010,70.59726,158.9353,M,23
9011,65.9056,149.1458,F,20
9012,67.31327,151.5643,M,24
9013,67.54765,159.1155,M,23
9014,69.75999,168.8373,M,21
9015,69.99934,151.1778,F,23
9016,69.06553,140.9213,F,21
9017,67.5071,141.5468,F,22
9018,68.30771,157.77,M,18
9019,69.21335,149.8031,F,24
9020,65.14713,138.9324,F,22
9021,67.31753,147.2259,M,24
9022,66.59871,149.0853,M,19
9023,72.18645,174.8679,F,22
9024,69.87186,160.7106,M,25
9025,68.42995,161.142,M,22
9026,66.62148,172.5596,F,23
9027,66.38253,128.8176,M,21
9028,66.88354,144.818,M,20
9029,68.44749,131.9199,F,21
9030,64.25671,135.8203,F,28
9031,66.95137,142.7645,F,32
9032,70.64087,150.3412,F,21
9033,66.97126,145.5766,M,22
9034,69.21557,145.0239,F,21
9035,70.53243,155.8737,M,23
9036,70.02939,148.9056,M,22
9037,65.76272,146.859,M,20
9038,67.5144,168.0174,M,23
9039,66.12426,149.6251,F,20
9040,66.98211,148.144,M,18
9041,65.30411,140.1031,F,27
9042,64.6701,146.1712,F,18
9043,71.03993,142.9114,M,21
9044,69.06367,149.8091,F,28
9045,69.2984,142.2113,F,24
9046,70.31002,152.924,M,25
9047,64.82273,140.8345,M,21
9048,69.07966,149.4112,F,28
9049,71.07725,171.3384,M,25
9050,66.44573,156.855,M,20
9051,71.13818,146.1684,F,19
9052,71.15912,172.4379,M,31
9053,68.97698,155.608,F,28
9054,68.28614,157.4382,F,28
9055,66.47819,122.2751,F,18
9056,70.03799,162.5457,M,20
9057,68.36275,159.5511,F,30
9058,66.56978,149.2295,F,18
9059,67.53724,136.7305,F,24
9060,69.32304,163.1606,F,23
9061,67.79721,148.7458,F,23
9062,66.91609,156.4,M,20
9063,68.53632,148.2157,F,21
9064,67.52661,150.0035,M,28
9065,67.09963,142.4979,M,23
9066,72.08529,177.2161,M,24
9067,66.01422,134.9581,F,25
9068,68.54471,155.3937,F,23
9069,70.66498,166.9787,M,27
9070,65.46411,152.4317,F,20
9071,67.19538,157.554,M,25
9072,68.04736,147.1447,F,21
9073,65.75905,161.5764,F,22
9074,68.19062,162.1334,F,23
9075,65.54854,149.5635,F,18
9076,65.89673,159.3609,F,23
9077,68.3302,176.3842,M,24
9078,64.26607,156.013,M,21
9079,68.84217,161.7674,M,20
9080,67.68486,147.955,F,27
9081,71.64258,175.3262,F,23
9082,65.61073,119.58883,F,21
9083,68.80719,163.8016,F,24
9084,66.66364,137.2086,F,23
9085,69.44418,167.8165,M,22
9086,65.99699,129.067,M,22
9087,63.20539,135.3674,F,24
9088,64.39297,146.4736,F,22
9089,69.36554,149.584,F,22
9090,69.93102,153.2072,M,20
9091,67.48473,151.4823,M,22
9092,65.57553,161.5171,M,28
9093,70.69674,156.8116,F,21
9094,67.35332,148.5631,F,28
9095,65.80637,162.9536,M,32
9096,67.13762,144.5211,M,18
9097,67.56613,132.6318,F,31
9098,68.48099,147.6859,F,22
9099,68.20073,139.1494,F,19
9100,64.55164,145.2719,M,23
9101,66.25545,145.2636,F,21
9102,68.14466,140.8083,F,18
9103,69.81422,149.8099,F,18
9104,63.71092,132.2425,M,20
9105,68.82592,152.2774,M,25
9106,68.44482,160.1574,M,22
9107,67.11697,142.0394,M,23
9108,66.15482,149.9863,M,18
9109,67.35006,152.7275,F,24
9110,66.22459,148.9835,M,20
9111,66.94808,153.1952,F,22
9112,71.14384,154.5023,M,19
9113,67.49847,134.0532,F,20
9114,63.727,141.025,F,23
9115,69.29888,166.9108,M,22
9116,68.81368,152.5684,M,21
9117,66.62724,154.8254,F,22
9118,66.20762,152.4928,M,31
9119,68.3384,148.5321,F,18
9120,68.71877,157.1868,M,25
9121,66.44601,137.7075,M,23
9122,65.57668,146.7184,F,21
9123,65.36888,138.7149,F,24
9124,69.39765,139.4554,F,18
9125,66.78425,143.2231,F,22
9126,66.17383,141.3945,M,23
9127,69.08772,156.5288,M,22
9128,68.30928,142.8205,F,27
9129,67.26621,159.1556,F,20
9130,67.09034,144.8403,M,28
9131,69.96042,154.9232,M,19
9132,71.42475,137.758,F,20
9133,67.48521,143.9148,F,21
9134,71.16343,164.5403,F,22
9135,68.50989,155.8036,M,20
9136,70.47312,147.7886,F,23
9137,68.37809,143.7572,F,25
9138,68.05862,159.4905,M,20
9139,65.35315,132.1552,M,21
9140,66.10796,143.4921,M,22
9141,69.71101,166.308,M,22
9142,66.28225,138.5186,F,23
9143,66.40595,136.9691,M,24
9144,70.11496,164.9226,F,22
9145,66.97412,136.8615,F,25
9146,66.61118,155.9677,M,21
9147,63.63521,122.8288,F,20
9148,67.73294,145.7491,F,20
9149,66.12847,134.0934,M,21
9150,68.29048,161.7641,F,38
9151,63.88437,129.5607,F,24
9152,65.37706,155.7802,M,22
9153,70.53877,181.8858,M,21
9154,70.07322,144.0102,F,25
9155,70.95408,164.9252,M,18
9156,64.67557,150.8189,M,25
9157,68.16794,158.7809,M,21
9158,70.66876,162.0618,M,20
9159,66.08091,146.9889,M,22
9160,69.55646,159.7059,M,19
9161,65.0319,154.0733,F,21
9162,65.18415,140.1853,M,25
9163,66.56312,139.9935,F,24
9164,67.52969,162.2879,M,23
9165,66.40576,157.1753,M,23
9166,68.12418,154.6954,F,30
9167,68.38063,150.872,M,23
9168,68.22468,142.9889,F,25
9169,67.16712,154.8852,F,22
9170,71.71197,156.2412,M,25
9171,69.50635,147.7185,F,27
9172,68.93518,157.6627,M,21
9173,67.09286,138.1145,M,23
9174,71.39265,139.6963,F,27
9175,67.71342,143.5675,F,22
9176,71.84403,160.3946,M,28
9177,66.74655,124.4025,F,25
9178,67.95677,151.6456,F,20
9179,66.2989,139.3784,M,27
9180,65.63641,143.7746,M,18
9181,67.81337,160.2551,M,20
9182,63.8874,135.1705,F,23
9183,65.19039,148.5393,F,20
9184,67.70641,158.7926,F,24
9185,67.11653,167.6586,M,21
9186,68.70055,151.9499,M,18
9187,68.16866,148.4245,M,21
9188,68.74748,160.4253,F,22
9189,69.1971,155.7035,F,21
9190,68.00244,160.8221,F,24
9191,66.69388,129.9961,F,31
9192,68.72983,160.6458,M,19
9193,69.51224,155.6887,M,21
9194,65.50558,159.1176,M,27
9195,65.91776,142.5105,F,24
9196,70.27834,159.9559,M,24
9197,67.34219,142.2629,F,27
9198,69.70668,154.1018,M,22
9199,67.44922,153.7161,M,19
9200,68.63009,146.455,F,23
9201,67.52165,158.1103,M,18
9202,68.3735,125.21641,M,18
9203,72.12181,176.25,M,20
9204,68.38489,150.7405,F,22
9205,68.26946,159.9635,F,24
9206,70.74181,149.4549,F,23
9207,69.32483,146.2128,M,20
9208,67.49034,134.5844,F,20
9209,67.1513,151.5643,F,19
9210,69.29222,167.8528,F,18
9211,65.90419,144.6919,F,23
9212,67.79963,160.6163,M,18
9213,69.82444,152.8396,M,18
9214,67.98002,150.1206,F,23
9215,69.7052,153.6648,F,21
9216,66.17897,144.5317,F,21
9217,66.96093,140.4899,M,20
9218,66.15618,139.929,F,21
9219,71.20406,153.6986,M,20
9220,66.65856,133.8592,F,22
9221,70.10322,145.8785,F,19
9222,67.3482,147.8438,F,25
9223,65.10865,155.1261,M,22
9224,71.56445,165.9463,M,25
9225,70.5122,154.0427,F,18
9226,69.16478,156.5956,F,24
9227,67.57821,129.5647,M,18
9228,68.89097,159.8732,M,21
9229,69.08702,148.1996,F,32
9230,70.13397,159.0371,F,24
9231,63.60936,147.9081,M,18
9232,67.51094,147.2228,F,31
9233,67.61816,143.384,F,18
9234,60.8062,142.5795,M,22
9235,69.48508,152.3733,M,18
9236,70.00347,170.2933,M,23
9237,68.56969,144.2293,F,23
9238,66.05134,154.4451,M,24
9239,70.03559,162.3933,F,22
9240,68.10255,166.6501,M,20
9241,69.01455,148.0153,F,18
9242,66.31345,130.7477,F,25
9243,67.27865,153.286,M,23
9244,66.82731,147.513,M,21
9245,65.03584,135.1725,F,19
9246,70.241,154.9316,F,22
9247,71.7881,172.7669,M,21
9248,69.78765,142.2786,F,24
9249,70.62661,141.9567,M,23
9250,67.11847,144.4446,F,35
9251,67.4203,150.7448,M,22
9252,70.13521,147.9274,F,18
9253,68.95561,137.7042,M,20
9254,68.47907,157.4283,M,21
9255,72.18026,166.5366,F,25
9256,68.1796,167.8073,M,18
9257,67.6065,162.4981,M,25
9258,67.46936,160.7614,F,25
9259,68.36479,162.4243,M,21
9260,65.25826,124.30314,M,31
9261,67.77261,153.4288,M,22
9262,68.94823,145.9622,F,19
9263,69.66479,165.3603,F,25
9264,66.9929,133.7739,F,27
9265,70.80403,172.9482,M,22
9266,68.49758,161.2112,M,25
9267,67.9005,146.2562,F,24
9268,66.52344,155.8478,F,20
9269,67.55792,147.3028,M,18
9270,68.67658,155.9165,F,24
9271,65.53683,143.6548,F,20
9272,69.57085,153.3499,M,18
9273,69.29376,165.3786,F,22
9274,67.62461,139.8753,F,22
9275,67.44271,163.4442,F,24
9276,65.83359,140.9036,F,22
9277,66.65183,162.6848,M,24
9278,70.63806,174.0445,M,21
9279,66.98501,146.8489,F,23
9280,71.17232,150.5938,F,21
9281,70.56116,171.491,M,20
9282,68.04397,162.8003,F,22
9283,68.94252,143.5424,F,20
9284,66.12824,151.5709,F,25
9285,70.01101,169.2518,M,27
9286,70.20955,140.9144,F,25
9287,67.20821,159.8706,F,21
9288,69.55268,153.0509,M,20
9289,67.56315,167.2207,M,32
9290,67.74289,156.7916,F,23
9291,66.57968,153.1716,M,18
9292,67.01908,158.8109,F,21
9293,69.00734,150.4759,M,25
9294,68.31448,150.2671,F,18
9295,64.42866,136.5544,M,22
9296,69.93637,156.9755,F,25
9297,62.8062,136.0051,M,23
9298,66.92149,138.2643,M,21
9299,69.58868,172.4215,F,22
9300,66.68491,135.5221,F,28
9301,66.83134,174.7997,M,25
9302,66.62434,149.3362,F,22
9303,65.28297,150.5079,M,24
9304,70.90986,157.7742,M,22
9305,67.82451,159.4979,M,23
9306,69.13129,153.3395,M,20
9307,68.01296,167.3993,M,25
9308,66.47578,145.9398,M,23
9309,69.87679,147.5596,F,18
9310,67.84033,121.3171,F,22
9311,69.46816,150.9867,F,20
9312,67.95604,146.4696,M,21
9313,69.82904,164.9345,M,22
9314,70.94219,184.1922,M,21
9315,67.89517,148.7858,F,27
9316,68.09404,135.7379,M,28
9317,66.29182,150.1226,F,21
9318,68.3665,142.1851,F,20
9319,65.58939,130.7431,F,23
9320,68.07152,150.9209,F,18
9321,68.24513,149.8882,F,25
9322,66.21644,161.3687,F,25
9323,67.43271,134.079,F,23
9324,66.26159,146.4912,F,27
9325,67.63143,132.8974,F,20
9326,64.25367,154.7228,M,23
9327,67.9457,147.1508,M,31
9328,66.49659,156.569,M,22
9329,68.18153,157.0397,M,20
9330,68.51802,141.1021,F,18
9331,69.20252,174.2342,M,23
9332,69.05202,156.7274,M,24
9333,69.45026,146.1161,M,24
9334,67.92398,169.2688,M,22
9335,65.45347,129.2492,F,20
9336,71.32499,148.1136,F,25
9337,69.81243,163.2865,M,28
9338,65.17021,132.9357,F,23
9339,68.98708,147.6373,F,24
9340,69.41465,146.9915,F,22
9341,68.4148,158.1566,F,22
9342,70.2161,140.6066,F,24
9343,68.57917,161.4699,F,21
9344,67.56837,158.5233,M,18
9345,67.09454,147.2445,M,18
9346,69.39658,162.9324,M,18
9347,68.25694,161.6077,F,22
9348,66.91873,129.0714,F,20
9349,64.492,137.0354,F,20
9350,67.3499,153.2531,F,25
9351,66.01225,152.8163,M,21
9352,69.55778,157.846,F,18
9353,66.56715,158.8935,M,21
9354,67.59357,145.9493,F,23
9355,67.39775,155.5451,F,22
9356,70.50547,160.6198,M,18
9357,67.33833,158.2061,F,22
9358,69.61803,152.2175,F,25
9359,69.1338,160.1898,M,20
9360,65.46622,139.4844,F,18
9361,67.04961,148.2398,F,20
9362,66.19549,155.8993,F,24
9363,68.24878,164.0809,F,20
9364,71.65992,157.2359,F,31
9365,68.83985,141.0078,F,18
9366,67.97456,171.966,M,23
9367,64.2164,150.7035,F,20
9368,67.95718,155.5524,M,20
9369,67.59619,152.7144,F,21
9370,67.03723,137.3105,F,23
9371,65.4318,145.2478,M,22
9372,69.0425,148.1127,F,23
9373,65.7936,126.5315,F,21
9374,68.70922,161.95,M,23
9375,66.71224,129.8631,F,19
9376,71.49304,157.3485,M,24
9377,70.55218,155.5087,M,19
9378,70.12328,162.353,M,22
9379,67.21505,143.1077,F,22
9380,70.03848,167.6078,M,24
9381,68.12331,137.5057,F,27
9382,68.13106,157.061,M,23
9383,65.4116,143.33,F,23
9384,66.19745,140.4024,F,23
9385,71.42444,152.7238,F,28
9386,68.12119,163.3699,M,22
9387,66.40296,155.3127,M,21
9388,68.27458,150.3734,F,25
9389,66.60835,140.5523,F,25
9390,65.59536,145.3707,F,25
9391,68.18059,144.5777,F,25
9392,69.52669,183.6,M,21
9393,68.91619,154.203,F,28
9394,63.62233,128.3711,F,22
9395,68.48995,133.2541,F,22
9396,71.4563,155.8588,F,19
9397,70.26147,158.6738,M,24
9398,66.27416,154.3112,F,21
9399,67.11939,150.1215,M,20
9400,63.50262,136.3189,F,25
9401,69.81134,162.3199,F,23
9402,69.15576,152.5214,F,20
9403,67.23335,162.0111,F,24
9404,66.6512,140.007,F,21
9405,70.27361,167.6965,M,19
9406,66.60166,160.511,M,25
9407,68.74884,150.7809,F,25
9408,65.07625,141.4452,F,21
9409,68.56614,161.9181,M,19
9410,68.90985,146.0603,F,21
9411,68.2099,155.8452,M,27
9412,66.60311,145.1331,F,24
9413,69.85509,140.9426,M,19
9414,65.23174,150.8473,F,25
9415,68.39697,159.8647,M,21
9416,68.75545,164.0976,M,20
9417,67.26889,147.9276,M,22
9418,68.64995,157.5265,M,28
9419,66.42125,149.4593,F,19
9420,67.0297,128.4762,F,20
9421,65.591,146.9757,M,20
9422,65.5747,144.905,F,18
